2024-05-30 10:22:09,769 - INFO - ----------自动检测文件版本程序开始----------
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———17-01 不符合项报告 JL-M-T-19-17-01 修改5.doc
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———17-02 观察项报告 JL-M-T-19-17-02.doc
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———21-01 管理体系认证齐套性目录【初审适用】JL-M-T-19-21-01 修改4.doc
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———21-02 管理体系认证齐套性目录【监督适用】 JL-M-T-19-21-02 修改4.doc
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———21-03 管理体系认证齐套性目录【再认证适用】 JL-M-T-19-21-03 修改4.doc
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———周期绩效评价表【再认证适用】.doc
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———能源流向表+能源消耗状况分析表.xls
2024-05-30 10:22:18,209 - INFO - 正在解析“文件名”———12-01 管理体系审核第一阶段审核检查表（QESFH）JL-M-T-19-12-01 修改2 标识修改-.doc
2024-05-30 10:22:18,210 - INFO - 正在解析“文件名”———12-02 管理体系审核第一阶段审核检查表（FH专项）JL-M-T-19-12-02 修改2.doc
2024-05-30 10:22:18,210 - INFO - 正在解析“文件名”———12-03 管理体系审核第一阶段审核检查表（EnMS）JL-M-En-19-12-03 修改1.doc
2024-05-30 10:22:18,210 - INFO - 正在解析“文件名”———12-05 管理体系审核第一阶段审核检查表（MDQMS）JL-M-T-19-12-05 修改1.doc
2024-05-30 10:22:18,210 - INFO - 正在解析“文件名”———16-03 质量管理体系检查表（建筑施工领域除外）JL-M-Q-19-16-03.docx
2024-05-30 10:22:18,210 - INFO - 正在解析“文件名”———16-04 环境管理体系检查表（EMS） JL-M-E-19-16-04.doc
2024-05-30 10:22:18,210 - INFO - 正在解析“文件名”———16-05 职业健康安全管理体系检查表（OHSMS） JL-M-S-19-16-05.doc
2024-05-30 10:22:18,210 - INFO - 正在解析“文件名”———16-06 管理体系检查表（QES，建筑施工领域除外） JL-M-QES-19-16-06.doc
2024-05-30 10:22:18,211 - INFO - 正在解析“文件名”———16-07 建设施工领域管理体系检查表（QES，不含施工项目）JL-M-QES-19-16-07.doc
2024-05-30 10:22:18,211 - INFO - 正在解析“文件名”———16-08 建设施工领域管理体系检查表（Q，施工项目）JL-M-Q-19-16-08.doc
2024-05-30 10:22:18,211 - INFO - 正在解析“文件名”———16-09 建设施工领域管理体系检查表（ES，施工项目）JL-M-ES-19-16-09.doc
2024-05-30 10:22:18,211 - INFO - 正在解析“文件名”———16-10 建设施工领域管理体系检查表（QES，施工项目）JL-M-QES-19-16-10.doc
2024-05-30 10:22:18,211 - INFO - 正在解析“文件名”———16-11 食品安全管理体系检查表（FSMS 2018版） JL-M-F-19-16-11.doc
2024-05-30 10:22:18,211 - INFO - 正在解析“文件名”———16-12-01【2021新版实施规则】危害分析与关键控制点（HACCP）管理体系检查表 JL-M-H-19-16-12-01 新增.docx
2024-05-30 10:22:18,212 - INFO - 正在解析“文件名”———16-12-02【适用时】【食品卫生通则】危害分析与关键控制点（HACCP）管理体系检查表 JL-M-H-19-16-12-02 .doc
2024-05-30 10:22:18,212 - INFO - 正在解析“文件名”———16-14 水质安全验证检查表【FH适用】JL-M-FH-19-16-14 修改1.doc
2024-05-30 10:22:18,212 - INFO - 正在解析“文件名”———16-15 能源管理体系检查表（EnMS 2018版）JL-M-En-19-16-15.doc
2024-05-30 10:22:18,212 - INFO - 正在解析“文件名”———16-16 能源管理体系检查表（EnMS 2018版 现场）JL-M-En-19-16-16.doc
2024-05-30 10:22:18,212 - INFO - 正在解析“文件名”———16-21 管理体系检查表（MDQMS）【2022版国标】JL-M-MDQMS-19-16-21 修改1.doc
2024-05-30 10:22:18,212 - INFO - 正在解析“文件名”———16-37 餐饮企业专项检查表（FH不通知检查专用） JL-M-FH-19-16-37.docx
2024-05-30 10:22:18,212 - INFO - 正在解析“文件名”———14-01 管理体系第一阶段审核报告（QESFHEn）JL-M-T-19-14-01 修改5.doc
2024-05-30 10:22:18,213 - INFO - 正在解析“文件名”———14-03 管理体系第一阶段审核报告（MDQMS）【2022版国标】JL-M-T-19-14-03 修改3.doc
2024-05-30 10:22:18,213 - INFO - 正在解析“文件名”———14-07 管理体系第一阶段审核报告【远程审核模板】（QESFHEn）JL-M-T-19-14-07 修改2.doc
2024-05-30 10:22:18,213 - INFO - 正在解析“文件名”———18-05 管理体系审核报告（FH）JL-M-T-19-18-05 修改5.doc
2024-05-30 10:22:18,213 - INFO - 正在解析“文件名”———18-06 管理体系审核报告（En）JL-M-T-19-18-06 修改4.doc
2024-05-30 10:22:18,213 - INFO - 正在解析“文件名”———18-11 管理体系审核报告（QES）JL-M-T-19-18-11 修改4.doc
2024-05-30 10:22:18,213 - INFO - 正在解析“文件名”———18-13 管理体系审核报告（QESFH）JL-M-T-19-18-13 修改4.doc
2024-05-30 10:22:18,213 - INFO - 正在解析“文件名”———18-14 管理体系审核报告（QESEC）JL-M-T-19-18-14 修改4.doc
2024-05-30 10:22:18,214 - INFO - 正在解析“文件名”———18-15 管理体系审核报告【远程审核模板】（QESECFH）JL-M-T-19-18-15 修改6.doc
2024-05-30 10:22:18,214 - INFO - 正在解析“文件名”———18-18 管理体系审核报告（MDQMS）【2022版国标】L-M-T-19-18-18 修改3.doc
2024-05-30 10:22:18,214 - INFO - 正在解析“文件名”———32 管理体系特殊审核报告【补充审核、事故调查、暂停恢复等适用】 JL-M-T-19-32 修改2.doc
2024-05-30 10:22:18,214 - INFO - 已获得“json”数据——D:\Working_Files\2024年工作文件\20240306文件包更新
2024-05-30 10:22:18,221 - INFO - 已创建“json”数据文件——C:\Users\csyxl\Desktop\1\git_practice\test1\20240306文件包更新.json
2024-05-30 10:22:18,232 - INFO - 正在解析“文件名”———0000.docx
2024-05-30 10:22:18,232 - INFO - 识别到临时文件———~$0000.docx
2024-05-30 10:22:18,232 - INFO - 正在解析“文件名”———~WRL2242.tmp
2024-05-30 10:22:18,232 - INFO - 正在解析“文件名”———关于食品安全、食品安全管理体系认证的授权委托书.docx
2024-05-30 10:22:18,233 - INFO - 正在解析“文件名”———有关生产线、HACCP项目及班次的说明.docx
2024-05-30 10:22:18,233 - INFO - 正在解析“文件名”———湖南省食用油控股_66.jpg
2024-05-30 10:22:18,233 - INFO - 正在解析“文件名”———湖南省食用油控股_67.jpg
2024-05-30 10:22:18,233 - INFO - 正在解析“文件名”———湖南省食用油控股_68.jpg
2024-05-30 10:22:18,233 - INFO - 正在解析“文件名”———湖南省食用油控股集团有限公司浏阳分公司-管理体系认证注册信息表.docx
2024-05-30 10:22:18,233 - INFO - 正在解析“文件名”———05 管理体系审核首(末)次会议签到表.doc
2024-05-30 10:22:18,233 - INFO - 正在解析“文件名”———06 审核会议记录 JL-M-T-19-06.docx
2024-05-30 10:22:18,234 - INFO - 正在解析“文件名”———08 廉洁自律声明.doc
2024-05-30 10:22:18,234 - INFO - 正在解析“文件名”———B07 公正性声明及保密承诺 JL-M-T-19-07 修改1.doc
2024-05-30 10:22:18,234 - INFO - 正在解析“文件名”———1.食安组长QF-刘杰.docx
2024-05-30 10:22:18,234 - INFO - 正在解析“文件名”———2.生产部QF-刘杰.docx
2024-05-30 10:22:18,234 - INFO - 正在解析“文件名”———3.品控部QF-刘杰.docx
2024-05-30 10:22:18,234 - INFO - 识别到临时文件———~$品控部QF-刘杰.docx
2024-05-30 10:22:18,234 - INFO - 识别到临时文件———~$记录-销售部-湖南红捷生态农业发展有限公司.docx
2024-05-30 10:22:18,235 - INFO - 识别到临时文件———~$部质量（QF）--朱勇--红捷.docx
2024-05-30 10:22:18,235 - INFO - 正在解析“文件名”———~WRL2933.tmp
2024-05-30 10:22:18,235 - INFO - 正在解析“文件名”———1.领导层、食安组长QF---食用油控股.docx
2024-05-30 10:22:18,235 - INFO - 正在解析“文件名”———2.审核记录--综合部采购---侯娟.docx
2024-05-30 10:22:18,235 - INFO - 正在解析“文件名”———3.审核记录---综合部--侯娟--食用油控股.docx
2024-05-30 10:22:18,235 - INFO - 正在解析“文件名”———4.审核记录--综合部销售--侯娟.docx
2024-05-30 10:22:18,235 - INFO - 正在解析“文件名”———委托书.jpg
2024-05-30 10:22:18,236 - INFO - 正在解析“文件名”———检验设备台账.xls
2024-05-30 10:22:18,236 - INFO - 正在解析“文件名”———法律法规清单（2023.12）.doc
2024-05-30 10:22:18,236 - INFO - 正在解析“文件名”———班次说明.jpg
2024-05-30 10:22:18,236 - INFO - 正在解析“文件名”———生产设备台账.xls
2024-05-30 10:22:18,236 - INFO - 正在解析“文件名”———营业执照.jpg
2024-05-30 10:22:18,236 - INFO - 正在解析“文件名”———食品生产许可证页1.jpg
2024-05-30 10:22:18,236 - INFO - 正在解析“文件名”———食品生产许可证页2.jpg
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———大豆油检测报告页1.jpg
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———大豆油检测报告页2.jpg
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———大豆油检测报告页3.jpg
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———油茶籽油检测报告.pdf
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———菜籽油检测报告.pdf
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———食用植物调和油检测报告页1.jpg
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———食用植物调和油检测报告页2.jpg
2024-05-30 10:22:18,237 - INFO - 正在解析“文件名”———食用植物调和油检测报告页3.jpg
2024-05-30 10:22:18,238 - INFO - 正在解析“文件名”———大豆油检测报告_页面_1.jpg
2024-05-30 10:22:18,238 - INFO - 正在解析“文件名”———大豆油检测报告_页面_2.jpg
2024-05-30 10:22:18,238 - INFO - 正在解析“文件名”———大豆油检测报告_页面_3.jpg
2024-05-30 10:22:18,238 - INFO - 正在解析“文件名”———大豆油检测报告_页面_4.jpg
2024-05-30 10:22:18,238 - INFO - 正在解析“文件名”———食用植物调和油_页面_1.jpg
2024-05-30 10:22:18,238 - INFO - 正在解析“文件名”———食用植物调和油_页面_2.jpg
2024-05-30 10:22:18,238 - INFO - 正在解析“文件名”———食用植物调和油_页面_3.jpg
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———食用植物调和油_页面_4.jpg
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———2.地理位置图.png
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———周边图.jpg
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———平面图.jpg
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———压力表校准证明页1.jpg
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———压力表校准证明页2.jpg
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———压力表校准证明页3.jpg
2024-05-30 10:22:18,239 - INFO - 正在解析“文件名”———压力表校准证明页4.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———压力表校准证明页5.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———压力表校准证明页6.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———压力表校准证明页7.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———压力表校准证明页8.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———安全阀校准证明页1.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———安全阀校准证明页2.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———温度计校准证明页1.jpg
2024-05-30 10:22:18,240 - INFO - 正在解析“文件名”———温度计校准证明页2.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———温度计校准证明页3.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———温度计校准证明页4.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———真空表校准证明页1.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———真空表校准证明页2.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———分析天平校准证明页1.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———分析天平校准证明页2.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———分析天平校准证明页3.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———电子天平校准证明页1.jpg
2024-05-30 10:22:18,241 - INFO - 正在解析“文件名”———电子天平校准证明页2.jpg
2024-05-30 10:22:18,242 - INFO - 正在解析“文件名”———电热恒温干燥箱校准证明页1.jpg
2024-05-30 10:22:18,242 - INFO - 正在解析“文件名”———电热恒温干燥箱校准证明页2.jpg
2024-05-30 10:22:18,242 - INFO - 正在解析“文件名”———电热恒温干燥箱校准证明页3.jpg
2024-05-30 10:22:18,242 - INFO - 正在解析“文件名”———18-13 管理体系审核报告（QESFH）JL-M-T-19-18-13 修改4.docx
2024-05-30 10:22:18,242 - INFO - 识别到临时文件———~$省食品产业有限责任公司-审核计划.docx
2024-05-30 10:22:18,242 - INFO - 正在解析“文件名”———湖南神农国油生态农业发展有限公司-审核计划.docx
2024-05-30 10:22:18,242 - INFO - 正在解析“文件名”———17-01 不符合项报告 JL-M-T-19-17-01 修改5-N2.docx
2024-05-30 10:22:18,242 - INFO - 正在解析“文件名”———17-01 不符合项报告 JL-M-T-19-17-01 修改5.docx
2024-05-30 10:22:18,243 - INFO - 正在解析“文件名”———不符合项1报告页1.jpg
2024-05-30 10:22:18,243 - INFO - 正在解析“文件名”———不符合项1报告页2.jpg
2024-05-30 10:22:18,243 - INFO - 正在解析“文件名”———不符合项1整改-叉车检定报告.pdf
2024-05-30 10:22:18,243 - INFO - 正在解析“文件名”———不符合项1整改-培训记录.jpg
2024-05-30 10:22:18,243 - INFO - 正在解析“文件名”———不符合项2报告页1.jpg
2024-05-30 10:22:18,243 - INFO - 正在解析“文件名”———不符合项2报告页2.jpg
2024-05-30 10:22:18,243 - INFO - 正在解析“文件名”———不符合项2整改-培训记录页.jpg
2024-05-30 10:22:18,244 - INFO - 正在解析“文件名”———不符合项2整改-水质检测报告.pdf
2024-05-30 10:22:18,244 - INFO - 正在解析“文件名”———1危害控制计划.pdf
2024-05-30 10:22:18,244 - INFO - 正在解析“文件名”———质量食品管理体系手册.pdf
2024-05-30 10:22:18,244 - INFO - 正在解析“文件名”———0-QF2022程序文件封面.doc
2024-05-30 10:22:18,244 - INFO - 正在解析“文件名”———10应急准备和响应程序.docx
2024-05-30 10:22:18,244 - INFO - 正在解析“文件名”———11设施和工作环境控制程序.docx
2024-05-30 10:22:18,244 - INFO - 正在解析“文件名”———12采购控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———13确认、验证、验证结果的评价与分析控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———14安全卫生生产控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———15产品防护控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———16客户满意监测控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———17危害分析预备步骤控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———18危害分析控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———19产品标识、追溯和撤回程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———1文件控制程序.docx
2024-05-30 10:22:18,245 - INFO - 正在解析“文件名”———20潜在不安全产品控制程序.docx
2024-05-30 10:22:18,246 - INFO - 正在解析“文件名”———21前提方案控制程序.docx
2024-05-30 10:22:18,246 - INFO - 正在解析“文件名”———22内部审核控制程序.docx
2024-05-30 10:22:18,246 - INFO - 正在解析“文件名”———23管理评审控制程序.docx
2024-05-30 10:22:18,246 - INFO - 正在解析“文件名”———24纠正、预防与改进措施控制程序.docx
2024-05-30 10:22:18,246 - INFO - 正在解析“文件名”———25设计和开发控制程序.docx
2024-05-30 10:22:18,246 - INFO - 正在解析“文件名”———2记录控制程序.docx
2024-05-30 10:22:18,246 - INFO - 正在解析“文件名”———3公司环境分析控制程序.doc
2024-05-30 10:22:18,247 - INFO - 正在解析“文件名”———4相关方需求和期望控制程序.docx
2024-05-30 10:22:18,247 - INFO - 正在解析“文件名”———5风险和机遇评估及应对措施控制程序.doc
2024-05-30 10:22:18,247 - INFO - 正在解析“文件名”———6组织知识控制程序.doc
2024-05-30 10:22:18,247 - INFO - 正在解析“文件名”———7人力资源控制程序.docx
2024-05-30 10:22:18,247 - INFO - 正在解析“文件名”———8信息沟通程序.docx
2024-05-30 10:22:18,247 - INFO - 正在解析“文件名”———9与顾客有关过程控制程序.docx
2024-05-30 10:22:18,247 - INFO - 正在解析“文件名”———Thumbs.db
2024-05-30 10:23:06,342 - INFO - ----------自动检测文件版本程序开始----------
2024-05-30 10:23:08,918 - INFO - ---信息初始化设置中---
默认文件包路径：D:\Working_Files\2024年工作文件\20240306文件包更新
已选定检测文件路径：D:/Working_Files/2024年工作文件/20240603湖南神农国油生态QF监督一【组长】
文件自动更新设置(默认打开状态，True为打开，False为关闭)为True，默认文件更新位置为D:/Working_Files/2024年工作文件/20240603湖南神农国油生态QF监督一【组长】\更新文件夹
默认日志文件为“autoCheckFileVersion's_log.txt”

2024-05-30 10:23:08,926 - INFO - 已读取“json”数据文件——C:\Users\csyxl\Desktop\1\git_practice\test1\20240306文件包更新.json
2024-05-30 10:23:08,934 - INFO - 正在解析“文件名”———0000.docx
2024-05-30 10:23:08,934 - INFO - 识别到临时文件———~$0000.docx
2024-05-30 10:23:08,934 - INFO - 正在解析“文件名”———~WRL2242.tmp
2024-05-30 10:23:08,934 - INFO - 正在解析“文件名”———关于食品安全、食品安全管理体系认证的授权委托书.docx
2024-05-30 10:23:08,935 - INFO - 正在解析“文件名”———有关生产线、HACCP项目及班次的说明.docx
2024-05-30 10:23:08,935 - INFO - 正在解析“文件名”———湖南省食用油控股_66.jpg
2024-05-30 10:23:08,935 - INFO - 正在解析“文件名”———湖南省食用油控股_67.jpg
2024-05-30 10:23:08,935 - INFO - 正在解析“文件名”———湖南省食用油控股_68.jpg
2024-05-30 10:23:08,935 - INFO - 正在解析“文件名”———湖南省食用油控股集团有限公司浏阳分公司-管理体系认证注册信息表.docx
2024-05-30 10:23:08,935 - INFO - 正在解析“文件名”———05 管理体系审核首(末)次会议签到表.doc
2024-05-30 10:23:08,936 - INFO - 正在解析“文件名”———06 审核会议记录 JL-M-T-19-06.docx
2024-05-30 10:23:08,936 - INFO - 正在解析“文件名”———08 廉洁自律声明.doc
2024-05-30 10:23:08,936 - INFO - 正在解析“文件名”———B07 公正性声明及保密承诺 JL-M-T-19-07 修改1.doc
2024-05-30 10:23:08,936 - INFO - 正在解析“文件名”———1.食安组长QF-刘杰.docx
2024-05-30 10:23:08,936 - INFO - 正在解析“文件名”———2.生产部QF-刘杰.docx
2024-05-30 10:23:08,936 - INFO - 正在解析“文件名”———3.品控部QF-刘杰.docx
2024-05-30 10:23:08,936 - INFO - 识别到临时文件———~$品控部QF-刘杰.docx
2024-05-30 10:23:08,937 - INFO - 识别到临时文件———~$记录-销售部-湖南红捷生态农业发展有限公司.docx
2024-05-30 10:23:08,937 - INFO - 识别到临时文件———~$部质量（QF）--朱勇--红捷.docx
2024-05-30 10:23:08,937 - INFO - 正在解析“文件名”———~WRL2933.tmp
2024-05-30 10:23:08,937 - INFO - 正在解析“文件名”———1.领导层、食安组长QF---食用油控股.docx
2024-05-30 10:23:08,937 - INFO - 正在解析“文件名”———2.审核记录--综合部采购---侯娟.docx
2024-05-30 10:23:08,937 - INFO - 正在解析“文件名”———3.审核记录---综合部--侯娟--食用油控股.docx
2024-05-30 10:23:08,938 - INFO - 正在解析“文件名”———4.审核记录--综合部销售--侯娟.docx
2024-05-30 10:23:08,938 - INFO - 正在解析“文件名”———委托书.jpg
2024-05-30 10:23:08,938 - INFO - 正在解析“文件名”———检验设备台账.xls
2024-05-30 10:23:08,938 - INFO - 正在解析“文件名”———法律法规清单（2023.12）.doc
2024-05-30 10:23:08,938 - INFO - 正在解析“文件名”———班次说明.jpg
2024-05-30 10:23:08,938 - INFO - 正在解析“文件名”———生产设备台账.xls
2024-05-30 10:23:08,938 - INFO - 正在解析“文件名”———营业执照.jpg
2024-05-30 10:23:08,939 - INFO - 正在解析“文件名”———食品生产许可证页1.jpg
2024-05-30 10:23:08,939 - INFO - 正在解析“文件名”———食品生产许可证页2.jpg
2024-05-30 10:23:08,939 - INFO - 正在解析“文件名”———大豆油检测报告页1.jpg
2024-05-30 10:23:08,939 - INFO - 正在解析“文件名”———大豆油检测报告页2.jpg
2024-05-30 10:23:08,939 - INFO - 正在解析“文件名”———大豆油检测报告页3.jpg
2024-05-30 10:23:08,939 - INFO - 正在解析“文件名”———油茶籽油检测报告.pdf
2024-05-30 10:23:08,940 - INFO - 正在解析“文件名”———菜籽油检测报告.pdf
2024-05-30 10:23:08,940 - INFO - 正在解析“文件名”———食用植物调和油检测报告页1.jpg
2024-05-30 10:23:08,940 - INFO - 正在解析“文件名”———食用植物调和油检测报告页2.jpg
2024-05-30 10:23:08,940 - INFO - 正在解析“文件名”———食用植物调和油检测报告页3.jpg
2024-05-30 10:23:08,940 - INFO - 正在解析“文件名”———大豆油检测报告_页面_1.jpg
2024-05-30 10:23:08,940 - INFO - 正在解析“文件名”———大豆油检测报告_页面_2.jpg
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———大豆油检测报告_页面_3.jpg
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———大豆油检测报告_页面_4.jpg
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———食用植物调和油_页面_1.jpg
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———食用植物调和油_页面_2.jpg
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———食用植物调和油_页面_3.jpg
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———食用植物调和油_页面_4.jpg
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———2.地理位置图.png
2024-05-30 10:23:08,941 - INFO - 正在解析“文件名”———周边图.jpg
2024-05-30 10:23:08,942 - INFO - 正在解析“文件名”———平面图.jpg
2024-05-30 10:23:08,942 - INFO - 正在解析“文件名”———压力表校准证明页1.jpg
2024-05-30 10:23:08,942 - INFO - 正在解析“文件名”———压力表校准证明页2.jpg
2024-05-30 10:23:08,942 - INFO - 正在解析“文件名”———压力表校准证明页3.jpg
2024-05-30 10:23:08,942 - INFO - 正在解析“文件名”———压力表校准证明页4.jpg
2024-05-30 10:23:08,942 - INFO - 正在解析“文件名”———压力表校准证明页5.jpg
2024-05-30 10:23:08,942 - INFO - 正在解析“文件名”———压力表校准证明页6.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———压力表校准证明页7.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———压力表校准证明页8.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———安全阀校准证明页1.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———安全阀校准证明页2.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———温度计校准证明页1.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———温度计校准证明页2.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———温度计校准证明页3.jpg
2024-05-30 10:23:08,943 - INFO - 正在解析“文件名”———温度计校准证明页4.jpg
2024-05-30 10:23:08,944 - INFO - 正在解析“文件名”———真空表校准证明页1.jpg
2024-05-30 10:23:08,944 - INFO - 正在解析“文件名”———真空表校准证明页2.jpg
2024-05-30 10:23:08,944 - INFO - 正在解析“文件名”———分析天平校准证明页1.jpg
2024-05-30 10:23:08,944 - INFO - 正在解析“文件名”———分析天平校准证明页2.jpg
2024-05-30 10:23:08,944 - INFO - 正在解析“文件名”———分析天平校准证明页3.jpg
2024-05-30 10:23:08,944 - INFO - 正在解析“文件名”———电子天平校准证明页1.jpg
2024-05-30 10:23:08,944 - INFO - 正在解析“文件名”———电子天平校准证明页2.jpg
2024-05-30 10:23:08,945 - INFO - 正在解析“文件名”———电热恒温干燥箱校准证明页1.jpg
2024-05-30 10:23:08,945 - INFO - 正在解析“文件名”———电热恒温干燥箱校准证明页2.jpg
2024-05-30 10:23:08,945 - INFO - 正在解析“文件名”———电热恒温干燥箱校准证明页3.jpg
2024-05-30 10:23:08,945 - INFO - 正在解析“文件名”———18-13 管理体系审核报告（QESFH）JL-M-T-19-18-13 修改4.docx
2024-05-30 10:23:08,945 - INFO - 识别到临时文件———~$省食品产业有限责任公司-审核计划.docx
2024-05-30 10:23:08,946 - INFO - 正在解析“文件名”———湖南神农国油生态农业发展有限公司-审核计划.docx
2024-05-30 10:23:08,946 - INFO - 正在解析“文件名”———17-01 不符合项报告 JL-M-T-19-17-01 修改5-N2.docx
2024-05-30 10:23:08,946 - INFO - 正在解析“文件名”———17-01 不符合项报告 JL-M-T-19-17-01 修改5.docx
